en,id
"Because it is a manifestation of sih-rahmat (mercy), when a person feels that he or she is a brother or sister of Allah, there is no doubt that he or she is in distress.","Karena ini adalah manifestasi dari sih-rahmat (kasih sayang), ketika seseorang merasa bahwa ia adalah saudara atau saudari Allah, tidak ada keraguan bahwa ia berada dalam kesusahan."
"Sarèhné nampek angin, anggonku padha lelayaran saka ing kono mlipir ing pesisiring pulo Siprus,","Sarèhné nampek angin, anggonku padha lelayaran saka ing kono mlipir ing pesisiring pulo Siprus,"
"Ing sajroning roh I was taken to the samun figs. I saw a woman riding a kéwan abang sulak wungu, whose crew was covered in writings of panyenyamah names. The kéwan iku endhasé pitu lan sunguné sapuluh.","Ing sajroning roh aku dibawa ke pohon ara samun. Aku melihat seorang wanita mengendarai kéwan abang sulak wungu, yang krunya dipenuhi tulisan nama-nama panyenyamah. Kéwan iku endhasé pitu lan sunguné sapuluh."
"But in sadhéngah prakara I nélakaké menawa aku iki padha abdining Allah, yaiku: Kebak kasabaran sroning nandhang kasangsaran, ing karupekan, lan ing karibedan,","But in sadhéngah prakara I nélakaké menawa aku iki padha abdining Allah, yaiku: Kebak kasabaran sroning nandhang kasangsaran, ing karupekan, lan ing karibedan,"
"""We will go up to Yérusalèm, and the Son of Man will be sent to the princes of the priests and the scribes of Torèt, and they will pronounce a sentence of patience on you, and they will send you to the other nations;","""Kami akan pergi ke Yerusalem, dan Anak Manusia akan diutus kepada pemimpin-pemimpin imam dan ahli-ahli Taurat di Toret, dan mereka akan menjatuhkan hukuman atas kamu, lalu mereka akan mengutus kamu kepada bangsa-bangsa lain;"
"""Be mindful, don't do your kamursidan ana ing sangareping wong, so that you will be recognized by the people, because if you do that, you will not receive any reward from Ramamu who is in the sky.","""Berhati-hatilah, jangan melakukan kamursidan ana ing sangareping wong, agar kamu dikenal orang, karena jika kamu melakukan hal itu, kamu tidak akan mendapatkan pahala dari Ramamu yang di langit."
"But Yésus said to the people, ""Sadulur, who appointed me judge or mediator among you?""","Tetapi Yesus berkata kepada orang banyak itu: ""Sadulur, siapakah yang mengangkat Aku menjadi hakim atau pengantara di antara kamu?"""
"Amarga Ingsun nunggal karo kowé lan anyone yang akan nyekel lan nganiaya marang kowé, awit umatingsun akèh ana ing kutha kéné.""","Amarga Ingsun nunggal karo kowé lan anyone yang akan nyekel lan nganiaya marang kowé, awit umatingsun akèh ana ing kutha kéné."""
"All of them heard each other and said, ""The people who are using the guneman are Galiléans, right?","Mereka semua saling mendengar dan berkata, ""Orang-orang yang menggunakan penembak itu adalah orang Galilea, bukan?"
"Sanalika, mripaté wong loro iku banjur kabuka, temah ora pangling karo Panjenengané, nanging Yésus banjur ilang saka ing pandelengé.","Sanalika, mripaté wong loro iku banjur kabuka, temah ora pangling karo Panjenengané, nanging Yésus banjur ilang saka ing pandelengé."
"So if I do something that I don't want to do, it's not me who's doing it, but the sin that lies in me.","Jadi, jika saya melakukan sesuatu yang tidak ingin saya lakukan, bukan saya yang melakukannya, melainkan dosa yang ada di dalam diri saya."
"For in your case, you will be buried by the means of baptism, and in your case, you will be buried by the means of baptism, and in your case, you will be buried by the means of baptism because of your practice of the kingdom of God, who has raised you from among the dead.","Karena dalam kasus Anda, Anda akan dikuburkan dengan cara baptisan, dan dalam kasus Anda, Anda akan dikuburkan dengan cara baptisan, dan dalam kasus Anda, Anda akan dikuburkan dengan cara baptisan karena Anda mempraktikkan Kerajaan Allah, yang telah membangkitkan Anda dari antara orang mati."
"But because of your Lord, you are now in Christ Jesus who, because of God, has become our Savior. Panjenengané has urged us, nucèkaké and redeemed us,","Tetapi karena Tuhan, kamu sekarang ada di dalam Kristus Yesus, yang karena Allah telah menjadi Juruselamat kita. Panjenengané telah mendesak kami, nucèkaké dan menebus kami,"
"Awit anggonmu dieboti iku ora supaya wong liya padha kaènthèngna, nanging agar dadi timbang.","Awit anggonmu dieboti iku ora supaya wong liya padha kaènthèngna, nanging agar dadi timbang."
"The servant bowed down in front of the king and pointed: Dhuh, Gusti, may there be patience with you, all the remarks you have made I will repay.","Pelayan itu bersujud di depan raja dan menunjuk: Dhuh, Gusti, semoga Engkau bersabar, semua ucapan yang telah Engkau lontarkan akan hamba balas."
But you can't fight the speech of the Spirit that guides your speech.,Tetapi Anda tidak dapat melawan perkataan Roh yang menuntun perkataan Anda.
"But the same is true of the kalasangkané malaékat that we have heard, that is, when the malaékat does not fulfill its kalasangkané, it will be a sign of the might of Allah, as we have been told by the prophets.""","Tetapi hal yang sama juga berlaku pada kalasangkané malaékat yang telah kita dengar, yaitu ketika malaékat tidak memenuhi kalasangkané-nya, maka itu akan menjadi tanda kekuasaan Allah, seperti yang telah diberitahukan kepada kita oleh para nabi."""
"When they saw that Pétrus lan Yohanes was about to travel to the Holy Padaleman, they asked for help.","Ketika mereka melihat bahwa Pétrus dan Yohanes akan melakukan perjalanan ke Padaleman Suci, mereka meminta bantuan."
"Yésus and his companions then visited Yérusalèm again. When Panjenengané acted in the courtyard of the Holy Palace, the priests, Torah scholars and pinituwa all came to the court,","Yésus dan teman-temannya kemudian mengunjungi Yérusalèm lagi. Ketika Panjenengané beraksi di halaman Istana Suci, para pendeta, ahli Taurat dan pinituwa datang ke istana,"
It was a disaster for the people who were in the car and the people who were in the car at that time.,Itu adalah bencana bagi orang-orang yang berada di dalam mobil dan orang-orang yang berada di dalam mobil saat itu.
"Then there was a man who arrived late, dipped a sponge in sour wine, placed it in the glagah, and said, ""Let's see if Élia is here to soften the man.""","Lalu ada seorang pria yang datang terlambat, mencelupkan spons ke dalam anggur asam, menaruhnya di glagah, dan berkata, ""Mari kita lihat apakah Élia ada di sini untuk melunakkan pria itu."""
"So, it was clear that there was a group of people who would be lumebu ing the palereman board, while the people who had been informed of the news earlier were not lumebu, because they did not join in.","Jadi, jelaslah bahwa ada sekelompok orang yang akan lumebu di papan palereman, sementara orang-orang yang telah diberitahu tentang berita itu sebelumnya tidak lumebu, karena mereka tidak bergabung."
"Around the eleventh hour, Jesus said, ""Éli, Éli, lama sabakhtani?"" Tegesé: Dhuh Allah Kawula, Allah Kawula, what is the reason why Your Majesty is nilar Kawula?","Sekitar jam sebelas, Yesus berkata, ""Éli, Éli, lama sabakhtani?"" Tegesé: Dhuh Allah Kawula, Allah Kawula, apa sebab Yang Mulia nilar Kawula?"
"As they walked together, however, the other friend played more strongly than Simon Pétrus, who was one step ahead of Simon in the marketplace.","Namun, ketika mereka berjalan bersama, teman yang satu lagi bermain lebih kuat daripada Simon Pétrus, yang selangkah lebih maju dari Simon di pasar."
"From that pangandika nuli nuli tuwuh pasulayan manèh ingarané wong-wong Yahudi. Akèh panunggalane' who said, mangkéné,","From that pangandika nuli nuli tuwuh pasulayan manèh ingarané wong-wong Yahudi. Akèh panunggalane' who said, mangkéné,"
"The person who sees the chapter is the one who sees it, and the paseksèné is real, and the person understands that the paseksèné is real, so that you too can be confident.","Orang yang melihat bab ini adalah orang yang melihatnya, dan paseksèné itu nyata, dan orang tersebut memahami bahwa paseksèné itu nyata, sehingga Anda pun bisa percaya diri."
"If the people who have died in Christ have died, then they have disappeared.","Jika orang-orang yang telah mati di dalam Kristus telah mati, maka mereka telah lenyap."
"Simon Pétrus replied, ""Gusti, what are you doing? Panjenengan's speech is a speech of lasting gesang.","Simon Pétrus menjawab, ""Gusti, apa yang kamu lakukan? Ucapan Panjenengan adalah ucapan gesang yang abadi."
"What is John's baptism? From swarga or from manungsa?"" The people then weighed up and discussed, ""If I were to say: from the swarga. The other person will say: what if you don't believe me?","Apakah baptisan Yohanes itu? Dari swarga atau dari manungsa?"" Orang-orang kemudian menimbang-nimbang dan berdiskusi, ""Jika saya mengatakan: dari swarga. Orang lain akan berkata: bagaimana jika Anda tidak percaya?"
"The next is the number three, and the next is the sequence of the sadhèrèk pitu wau, but all of them are tilar donya mboten tilar anak.","Berikutnya adalah nomor tiga, dan selanjutnya adalah urutan sadhèrèk pitu wau, tetapi semuanya tilar donya mboten tilar anak."
Yésus went to the prau and rode down to the kuthané piyambak.,Yésus pergi ke prau dan naik ke kuthané piyambak.
"At that moment I was in the spirit, there was a dharna in the swarga, and there were people sitting on the dharna.","Pada saat itu saya berada di dalam roh, ada dharna di swarga, dan ada orang-orang yang duduk di atas dharna."
"But together with the sadhèrèké wis wis depart nekani riyaya mau, Panjenengané iya act mrana, but ora ngeblak, so kanthi sesidheman.","But together with the sadhèrèké wis wis depart nekani riyaya mau, Panjenengané iya act mrana, but ora ngeblak, so kanthi sesidheman."
"When he had finished carrying the torch, he went on his way, and then bowed in the presence of Paul and Silas with a murmur.","Setelah selesai membawa obor, ia melanjutkan perjalanannya, lalu sujud di hadapan Paulus dan Silas dengan bersungut-sungut."
"Because Panjenengané wis ngandika marang Musa, mangkéné, ""Ingsun will melasi marang sapa baé kang sunkarsakaké sunwelasi, and Ingsun will paring sih-kamirahan marang sapa baé kang sunkarsakaké sunparingi sih-kamirahan.""","Because Panjenengané wis ngandika marang Musa, mangkéné, ""Ingsun will melasi marang sapa baé kang sunkarsakaké sunwelasi, and Ingsun will paring sih-kamirahan marang sapa baé kang sunkarsakaké sunparingi sih-kamirahan."""
"Bilai jagat karana sakèhing sesandhungané. There is no such thing as a stumbling block, but it is the people who make the stumbling blocks.","Bilai jagat karana sakèhing sesandhungané. Tidak ada yang namanya batu sandungan, tapi manusialah yang membuat batu sandungan."
"Amargi I'm with you on the news of the latest practices. We all want to understand what the meaning of this is.""","Amargi saya bersama Anda dalam berita tentang praktik terbaru. Kita semua ingin memahami apa makna dari hal ini."""
"When Hérodès was gone, there was the malaékating Pangéran who spoke to Joseph at the imprisonment in Egypt, saying,","Setelah Hérodès pergi, ada seorang malaékating Pangéran yang berbicara kepada Yusuf dalam penjara di Mesir, dengan berkata,"
"You've heard about God's teachings, which He has given to me because of you,","Anda telah mendengar tentang ajaran-ajaran Tuhan, yang telah Dia berikan kepada saya karena Anda,"
What is it about the callers and the Pharisees that makes them believe in each other?,Apa yang membuat para penyeru dan orang-orang Farisi saling percaya?
"In fact, I'm telling you: Sing sapa megat rabiné, kejaba jalaran saka laku jina lan banjur rabi karo liyané, iku dadi laku bandrèk.""","In fact, I'm telling you: Sing sapa megat rabiné, kejaba jalaran saka laku jina lan banjur rabi karo liyané, iku dadi laku bandrèk."""
"But if a person with more spirit is defeated, the defeated person will be pursued and defeated, and all the weapons he holds will be seized, and the goods will be sold as booty.","Tetapi jika seseorang dengan semangat yang lebih besar dikalahkan, orang yang dikalahkan akan dikejar dan dikalahkan, dan semua senjata yang dipegangnya akan disita, dan barang-barangnya akan dijual sebagai barang rampasan."
"But kamulyan, kaluhuran lan tentrem-rahayu will be kaparingaké marang kabèh yang nindaké kabecikan, wiwitané orang Yahudi, mangkono uga orang Greece.","But kamulyan, kaluhuran lan tentrem-rahayu will be kaparingaké marang kabèh yang nindaké kabecikan, wiwitané orang Yahudi, mangkono uga orang Greece."
"In the presence of God, who gives life to everyone, and in the presence of Christ Jesus, who gave the right passages in front of Pontius Pilate, I say to you:","Di hadapan Allah, yang memberikan hidup kepada semua orang, dan di hadapan Kristus Yesus, yang telah memberikan ayat-ayat yang benar di depan Pontius Pilatus, aku berkata kepadamu:"
"wis nguripaké kami barengo karo Christ, sanadyan kami wis padha mati awit saka kaluputan-kaluputan - marga saka sih-rahmat kowé padha kapitulungan rahayu...","wis nguripaké kami barengo karo Christ, sanadyan kami wis padha mati awit saka kaluputan-kaluputan - marga saka sih-rahmat kowé padha kapitulungan rahayu..."
